id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,71,2017-08-18,0.797,0.844,11,-5.482,1,0.0651,0.0,0.087,0.52,170.142,173600,4
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,78,2019-10-04,0.598,0.427,7,-8.764,0,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
5BJMeoCXXgbRAWfp6fTulr,Shotta Flow (feat. Blueface) [Remix],Blueface,69,2019-12-23,0.894,0.511,2,-4.768,1,0.0251,0.0,0.14,0.567,120.077,176632,4
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,76,2019-08-30,0.745,0.642,7,-6.257,0,0.0204,0.0,0.0658,0.226,179.974,131240,4
6ya8ejoKgw906Y8LWclqrp,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Hit-Boy,60,2019-02-15,0.671,0.833,5,-5.152,0,0.0825,0.0,0.0726,0.702,79.351,233278,4
73xjJ1TIE6WP3HNKczQE4F,Moonwalking in Calabasas (feat. Blueface) - Remix,Blueface,68,2021-06-15,0.925,0.322,11,-9.8,0,0.103,0.0,0.137,0.712,129.957,170233,4
7FGdjbZ32vMybPuP0IuE7d,Back In Blood (feat. Lil Durk),Lil Durk,67,2021-02-05,0.759,0.538,8,-8.256,0,0.151,0.0,0.126,0.831,146.933,184490,4
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,78,2019-01-23,0.837,0.364,8,-11.713,1,0.149,0.0,0.271,0.463,123.984,213594,4
6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),Travis Scott,66,2018-05-18,0.642,0.782,5,-3.395,0,0.381,0.0,0.108,0.396,162.005,195053,4
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Lil Tjay,74,2019-06-07,0.772,0.639,1,-7.119,1,0.15,0.0,0.0698,0.261,168.112,166560,4
0S0vWvyZ6Rc79TXkWxT9QA,Save That Shit,Lil Peep,36,2017-08-15,0.534,0.583,2,-8.672,1,0.0262,0.0,0.421,0.145,106.0,231547,4
74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),Juice WRLD,71,2018-11-30,0.808,0.617,10,-9.32,0,0.113,0.0,0.734,0.632,149.962,166400,4
1M6SuEJZJkZf2S419vIPkB,FEFE,Murda Beatz,67,2018,0.931,0.387,1,-9.127,1,0.088,0.0,0.136,0.375,125.978,179405,4
1Y5Jvi3eLi4Chwqch9GMem,Super Gremlin,Kodak Black,70,2022-02-25,0.825,0.414,2,-6.634,1,0.00265,0.0,0.357,0.106,72.993,200548,4
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,81,2018-12-10,0.511,0.566,6,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4
1C8ux1YWLMHCenYJFiIV4Z,PTSD,Chance the Rapper,69,2020-02-28,0.883,0.808,1,-3.158,0,0.0313,0.0,0.207,0.806,119.01,232065,4
3wdnX9UwfyXkNq0FJVhQQD,Snake,Lil Keed,61,2019-06-14,0.943,0.443,7,-10.098,0,0.188,0.00225,0.282,0.621,109.908,183307,4
40yJGQyEaBbIkXpwMFkXip,One Night,Lil Yachty,62,2016-07-05,0.764,0.475,0,-12.618,1,0.345,0.0,0.14,0.34,129.974,243270,4
1nX9KhK3Fff27SnrIor2Yb,4 AM,Travis Scott,61,2017-06-16,0.796,0.5,1,-7.21,1,0.118,0.0,0.155,0.227,75.012,255560,4
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),6ix9ine,70,2018-12-21,0.581,0.662,9,-5.239,1,0.0153,0.0,0.111,0.434,93.023,189487,4
4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),Drake,53,2018-02-09,0.922,0.581,10,-7.495,1,0.00104,5.86e-05,0.105,0.595,140.022,181263,4
6xbraxG0bSBOuAr5IUXmtM,iSpy (feat. Lil Yachty),Lil Yachty,61,2018-05-18,0.723,0.654,0,-6.82,1,0.384,0.0,0.384,0.675,149.949,252240,4
3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),Migos,72,2019-06-28,0.682,0.559,0,-5.545,1,0.174,0.0,0.344,0.137,202.015,192471,4
25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),Future,65,2017-06-16,0.842,0.597,2,-6.336,1,0.00252,0.0,0.124,0.298,145.992,215307,4
1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),Roddy Ricch,69,2020-08-10,0.867,0.744,2,-5.171,1,0.268,0.0,0.0713,0.645,84.005,173288,4
4XvcHTUfIlWfyJTRG0aqlo,2055,Sleepy Hallow,77,2021-06-02,0.829,0.512,6,-5.865,0,0.492,0.0,0.12,0.638,80.511,123987,4
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),YoungBoy Never Broke Again,70,2019-10-04,0.474,0.631,5,-5.884,0,0.0687,0.0,0.132,0.425,180.051,189323,4
0WSEq9Ko4kFPt8yo3ICd6T,Praise God,Kanye West,73,2021-08-29,0.798,0.545,1,-6.466,1,0.00904,9.48e-05,0.258,0.212,118.029,226653,4
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Tems,83,2022-04-29,0.463,0.642,1,-4.474,1,0.314,0.0,0.0686,0.339,83.389,189893,4
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,Juice WRLD,76,2018-12-10,0.665,0.651,1,-5.515,1,0.0414,0.0,0.0896,0.237,163.935,175755,4
5GBuCHuPKx6UC7VsSPK0t3,Thotiana,Blueface,62,2018-12-18,0.906,0.382,10,-12.89,0,0.18,0.0,0.113,0.391,104.025,129264,4
7KyTq7H5f3Oavmuo9TX6QK,Too Many Years,PnB Rock,61,2016-06-10,0.664,0.704,8,-6.859,0,0.0233,0.0,0.112,0.633,147.067,196336,4
1jk9c0gZI0wbn5GvAj7PBV,Check,Young Thug,61,2015-04-16,0.667,0.581,0,-5.164,0,0.0428,0.0,0.183,0.368,110.953,230693,4
4Iy73U3ZqfhF1cxPDRSMKp,Audi.,Smokepurpp,57,2017-09-29,0.793,0.366,7,-10.051,1,0.0214,0.0,0.0964,0.278,122.991,159522,4
4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),Lil Pump,68,2018-09-07,0.901,0.522,2,-8.304,1,0.0114,0.0,0.259,0.329,104.053,127947,4
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),Jack Harlow,80,2021-07-23,0.736,0.704,3,-7.409,0,0.0203,0.0,0.0501,0.894,149.995,212000,4
7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,YNW Melly,74,2018-08-03,0.759,0.73,0,-7.985,0,0.145,3.06e-06,0.11,0.74,115.007,268434,4
2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,Travis Scott,75,2018-08-03,0.763,0.628,11,-5.85,1,0.0531,0.0,0.114,0.193,140.958,190557,4
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,69,2017-03-31,0.497,0.489,11,-7.724,0,0.0576,9.91e-05,0.122,0.231,171.853,268187,4
3wGXyJGsCf1myH5MooQIqE,The Race,Tay-K,67,2017-12-14,0.766,0.606,9,-6.064,1,0.00266,0.0,0.166,0.352,160.223,140000,4
0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),Young Thug,74,2021-09-03,0.803,0.597,11,-6.035,0,0.000619,4.5e-06,0.323,0.331,136.008,257605,4
6mapJIPnQ23RTAevUoE0DL,Swang,Rae Sremmurd,72,2016-08-12,0.681,0.314,8,-9.319,1,0.2,9.82e-06,0.1,0.166,139.992,208120,4
5gQcxYXqnofyocKgEbGYKt,Bounce Out With That,YBN Nahmir,62,2018-09-07,0.864,0.664,8,-7.315,1,0.0476,0.0,0.0863,0.381,94.932,99108,4
6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,Flipp Dinero,66,2019-11-22,0.792,0.743,7,-2.806,1,0.107,0.0,0.183,0.742,150.024,195637,4
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),Lil Baby,78,2021-03-05,0.578,0.449,1,-6.349,1,0.0618,2.17e-06,0.119,0.1,136.006,192956,4
4HbiCvH1R7mVOJ7KY7JQBD,GUMMO,6ix9ine,59,2018-04-10,0.66,0.775,2,-4.926,1,0.0553,0.0,0.129,0.635,157.036,157643,4
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),Lil Uzi Vert,75,2018-05-11,0.673,0.649,1,-8.433,0,0.188,0.0,0.122,0.47,153.075,153800,4
7zLYKWcXnYeHHWidalz7rj,Noticed,Lil Mosey,70,2018-10-19,0.699,0.558,11,-7.622,1,0.462,0.0,0.116,0.493,79.992,165000,4
2DQ1ITjI0YoLFzuADN1ZBW,No Limit,Cardi B,67,2017-12-15,0.838,0.771,1,-3.791,1,0.0117,0.0,0.0853,0.405,175.957,245387,4
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",Kendrick Lamar,72,2013,0.853,0.693,1,-6.87,1,0.0239,0.0,0.11,0.662,95.967,233787,4
6fujklziTHa8uoM5OQSfIo,Black Beatles,Gucci Mane,72,2016-08-12,0.794,0.632,0,-6.163,1,0.142,0.0,0.128,0.355,145.926,291893,4
4gmmRb6bZJffOOiww1JGTO,No Heart,Metro Boomin,70,2016-07-15,0.906,0.444,4,-8.692,0,0.136,6.44e-05,0.173,0.678,140.063,235040,4
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",NAV,72,2020-08-28,0.8,0.658,1,-6.142,0,0.25,0.0,0.111,0.462,140.042,195429,4
5GLW3IBX8Nhsup4bBLyGxa,witchblades,Lil Tracy,25,2021-07-02,0.642,0.54,8,-7.002,1,0.0222,0.0,0.303,0.579,143.941,149360,4
7oJrVhiTPZGBXWPwhxjy9S,Lust,Lil Skies,69,2017-12-12,0.718,0.767,9,-5.641,1,0.138,0.0,0.114,0.519,160.084,156000,4
1wHZx0LgzFHyeIZkUydNXq,Antidote,Travis Scott,69,2015-09-04,0.713,0.526,1,-5.046,1,0.00767,0.000148,0.124,0.131,131.05,262693,4
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Drake,72,2018-01-26,0.907,0.633,2,-5.145,1,0.0876,2.6e-06,0.106,0.395,145.914,276147,4
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),21 Savage,80,2018-04-27,0.585,0.52,5,-6.136,0,0.124,7.01e-05,0.131,0.129,159.801,218147,4
7EcE5yCPVZaZut1JqowbcI,Faneto,Chief Keef,67,2015-06-16,0.849,0.755,1,-7.4,0,0.346,0.0,0.0564,0.393,144.188,206655,4
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),DaBaby,76,2020-07-03,0.823,0.586,6,-6.606,0,0.114,0.0,0.193,0.347,125.971,190476,4
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,79,2018-03-16,0.74,0.613,8,-4.88,1,0.258,0.00372,0.123,0.473,75.023,166606,4
0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,Travis Scott,65,2016-09-16,0.743,0.571,7,-6.054,0,0.24,0.0,0.291,0.495,119.054,213863,4
7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),Gunna,67,2019-11-08,0.748,0.648,10,-6.445,0,0.484,0.0,0.126,0.726,139.952,123560,4
6Hfu9sc7jvv6coyy2LlzBF,Hurricane,Kanye West,69,2021-08-29,0.587,0.561,0,-6.569,1,0.0466,0.0,0.109,0.351,80.009,243187,4
44sYqNBttbXNxya33FJ3Dj,Camelot,NLE Choppa,68,2020-08-10,0.787,0.713,7,-5.252,1,0.0849,0.0,0.717,0.761,175.046,148759,4
7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,E-40,71,2015-02-24,0.824,0.733,1,-5.474,1,0.0362,0.0,0.325,0.395,97.972,284387,4
29ZXwWOOLz9t5fa3eT3i7T,223's (feat. 9lokknine),9lokknine,63,2019-11-22,0.932,0.547,0,-7.787,0,0.0388,0.0,0.0924,0.695,94.998,176640,4
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,Polo G,78,2020-05-15,0.832,0.534,1,-7.813,0,0.345,0.0,0.165,0.116,93.924,132833,4
3kBD2xHIqKWXjLAGidDTSz,Benz Truck (гелик),Lil Peep,30,2017-08-15,0.602,0.762,2,-6.149,0,0.0498,0.00819,0.121,0.113,92.02,159987,4
2bjwRfXMk4uRgOD9IBYl9h,Portland,Travis Scott,68,2017-03-18,0.925,0.443,1,-8.216,1,0.0172,0.0,0.276,0.35,136.078,236615,4
1TkWsnheqK0gBtvh07BtNX,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Rich Homie Quan,59,2015-07-31,0.858,0.697,2,-5.361,1,0.114,0.0,0.224,0.364,98.013,290836,4
2BITQ360Knh6qNAOqR7Dyq,Miss The Rage (feat. Playboi Carti),Playboi Carti,71,2021-05-07,0.584,0.859,8,-5.616,1,0.0144,0.0,0.847,0.369,77.005,236883,4
4IWGnyOHDrVZEtPWfs4s7q,Do What I Want,Lil Uzi Vert,62,2016-08-10,0.681,0.701,9,-6.336,1,0.106,0.0,0.208,0.398,139.952,175203,4
5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,74,2017-07-06,0.884,0.347,8,-8.227,0,0.015,7e-06,0.0871,0.376,75.016,220307,4
4SYUUlkScpNR1QvPscXf8t,Too Young,Post Malone,60,2016-12-09,0.602,0.635,4,-6.526,0,0.271,3.2e-05,0.0829,0.225,123.05,237147,4
0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),Lil Uzi Vert,71,2017-01-27,0.926,0.666,11,-5.314,1,0.0611,0.0,0.123,0.168,127.079,343150,4
0AICBlLzFCTpUqmAbtzB2z,Love Scars,Trippie Redd,68,2017-05-14,0.659,0.614,9,-7.32,0,0.000404,0.0,0.123,0.26,119.405,143969,4
2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West,74,2010-11-22,0.542,0.914,0,-4.747,0,0.0161,0.0,0.744,0.576,153.993,292093,4
22An65gG31JLf9n18qjdhZ,BAD!,XXXTENTACION,69,2018-12-07,0.78,0.492,5,-3.4,0,0.0643,0.0313,0.174,0.374,143.983,94246,4
60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Joyner Lucas,71,2018-08-31,0.876,0.786,10,-4.884,0,0.0627,0.0,0.127,0.575,153.068,244679,4
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,77,2018-04-27,0.68,0.578,10,-5.804,1,0.331,0.0,0.135,0.341,145.038,231267,4
2EgB4n6XyBsuNUbuarr4eG,New Freezer (feat. Kendrick Lamar),Kendrick Lamar,59,2018-03-30,0.884,0.698,0,-9.101,1,0.0405,0.0,0.195,0.575,140.068,191938,4
1t9WgS8FN0534tLBRwbaxO,Whoopty,CJ,67,2021-02-19,0.719,0.648,3,-7.6,0,0.2,0.0,0.127,0.66,140.201,123263,4
5YEOzOojehCqxGQCcQiyR4,Panda,Desiigner,66,2016-06-26,0.576,0.766,10,-4.943,0,0.028,1.68e-06,0.366,0.236,144.833,246761,4
7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",ScHoolboy Q,66,2013-08-19,0.841,0.733,1,-5.077,1,0.0246,0.0,0.174,0.284,130.009,283693,4
0ZLuW8uOXdFNWcI40C0OC2,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Lil Wayne,65,2020-12-11,0.904,0.723,11,-5.224,0,0.0631,0.0,0.185,0.835,145.013,227478,4
2oHM9KAdFdFvDCaE4V6RST,Hate Bein' Sober,Wiz Khalifa,69,2012-01-01,0.82,0.47,8,-7.181,1,0.00435,0.0,0.141,0.313,132.003,280173,4
7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,78,2019-09-06,0.829,0.539,11,-7.359,0,0.136,1.78e-06,0.103,0.388,99.96,149547,4
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,77,2021-09-17,0.593,0.503,8,-6.725,0,0.293,0.0,0.405,0.71,178.781,137704,4
0wbnC9AUenxp613TYaJsGK,Narcos,Migos,67,2018-01-26,0.936,0.585,0,-6.914,1,0.0142,0.0,0.132,0.242,124.991,255379,4
1h6kgem1ai8vUgO1rZOwfB,I Don't Like,Lil Reese,70,2012-01-01,0.742,0.844,2,-4.622,1,0.000634,0.0,0.0659,0.416,131.986,293840,4
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),Trippie Redd,78,2017-08-25,0.797,0.533,0,-9.74,0,0.0172,0.000152,0.103,0.329,131.036,146520,4
7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,77,2017-02-20,0.763,0.726,1,-6.405,1,0.259,0.0,0.0976,0.349,139.059,126346,4
431dK0LJEvFi2KtmSK5HPX,Shotta Flow,NLE Choppa,57,2019-12-23,0.888,0.43,9,-6.728,1,0.0785,1.58e-06,0.132,0.45,120.083,160013,4
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,74,2018-10-05,0.729,0.625,4,-5.266,1,0.194,0.00986,0.248,0.261,146.034,183907,4
0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,72,2016-05-27,0.795,0.568,5,-7.817,0,0.0541,0.0,0.108,0.478,136.173,198944,4
40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),XXXTENTACION,69,2017-08-18,0.747,0.524,10,-6.807,0,0.0306,0.0,0.2,0.363,140.053,213132,4
0dSIrRkA4PadGll16TgbnV,PICK IT UP (feat. A$AP Rocky),A$AP Rocky,62,2018-04-06,0.921,0.467,1,-8.443,1,0.0149,0.000238,0.334,0.287,135.995,191252,4
72UCHNyJcymw81x0AKevho,Skateboard P (feat. Big Sean),Big Sean,52,2017-02-15,0.831,0.47,1,-7.48,0,0.0371,0.0,0.144,0.339,75.474,242307,4
6fwdbPMwP1zVStm8FybmkO,X (feat. Future),Future,69,2016-07-15,0.835,0.413,1,-9.81,1,0.373,0.00133,0.101,0.111,149.004,258880,4
5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),J Spooks,73,2016-06-17,0.886,0.427,6,-10.028,1,0.0312,0.00099,0.0906,0.23,108.034,177184,4
7EoSDrwBPUBeBEORrpvgko,Water,Ugly God,50,2017-08-04,0.816,0.245,0,-15.617,0,0.616,0.000813,0.127,0.187,140.04,138936,4
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,77,2019-12-06,0.896,0.586,10,-6.687,0,0.104,0.0,0.79,0.642,116.971,196653,4
2L8cFPItBljPNJgPjTnuIf,No Flex Zone,Rae Sremmurd,54,2015-01-06,0.925,0.518,8,-5.831,1,0.00433,0.0,0.0976,0.241,120.064,231067,4
3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),Travis Scott,64,2019-08-16,0.784,0.517,4,-8.981,0,0.0249,1.44e-06,0.155,0.206,97.991,200187,4
0sVcnEo2jnUnr3p7uVDZ9o,Walk,Comethazine,62,2018-08-24,0.828,0.795,1,-6.188,1,0.228,0.0,0.307,0.739,160.099,96064,4
0TBgMKD86t1VP3IzhxCoUl,Slippery (feat. Gucci Mane),Gucci Mane,66,2017-01-27,0.92,0.675,1,-5.661,0,0.307,0.0,0.104,0.749,141.967,304041,4
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Drake,78,2018-05-18,0.963,0.346,5,-9.309,0,0.0355,0.0,0.108,0.562,119.957,142273,4
4GXl8l1MfZPf2GvpyRPJBf,pick up the phone,Travis Scott,65,2016-06-03,0.706,0.716,7,-4.263,0,0.115,0.0,0.316,0.459,136.904,252263,4
2Vc6NJ9PW9gD9q343XFRKx,Mercury: Retrograde,Ghostemane,3,2017-09-05,0.831,0.814,2,-7.364,1,0.0598,0.0134,0.0556,0.389,156.985,124539,4
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Drake,73,2020-01-10,0.676,0.609,2,-5.831,0,0.0706,0.0,0.152,0.508,142.037,237735,4
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,80,2018-06-29,0.754,0.449,7,-9.211,1,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,76,2017-04-14,0.638,0.523,1,-6.664,1,0.00454,0.0,0.0842,0.422,139.913,185947,4
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Rick Ross,73,2019-06-15,0.831,0.502,10,-4.045,0,0.101,0.0,0.122,0.101,100.541,205427,4
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),Roddy Ricch,75,2020-04-17,0.746,0.69,11,-7.956,1,0.247,0.0,0.101,0.497,89.977,181733,4
4scpF6J5uMBvoh6sFB7EL1,No Type,Rae Sremmurd,68,2015-01-06,0.891,0.486,6,-7.803,1,0.0158,3.78e-06,0.0925,0.239,125.01,200080,4
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,67,2018-01-12,0.645,0.705,1,-5.008,1,0.000813,0.0,0.128,0.376,137.133,229670,4
0j2T0R9dR9qdJYsB7ciXhf,Stronger,Kanye West,77,2007-09-11,0.617,0.717,10,-7.858,0,0.00564,0.0,0.408,0.49,103.992,311867,4
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Young Thug,76,2019-09-06,0.548,0.653,5,-3.875,1,0.456,0.0,0.103,0.163,150.068,174853,4
3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube),Landon Cube,65,2017-12-12,0.691,0.683,0,-7.335,1,0.547,0.0,0.221,0.456,140.002,262544,4
0uuE2usj5bvRqfKlfOu1NZ,I Want (feat. 2 Chainz),2 Chainz,49,2016-08-19,0.867,0.618,2,-6.936,1,0.185,0.00011,0.314,0.191,120.969,233294,4
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,79,2018-03-16,0.921,0.537,9,-5.723,0,0.556,0.00404,0.102,0.711,128.009,135090,4
3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,Desiigner,64,2016-07-22,0.603,0.725,6,-3.054,1,0.174,0.0,0.0786,0.304,122.803,239853,4
4cg1yakyRSIOjxKM2I7J1q,Digits,Young Thug,64,2016-03-25,0.769,0.632,10,-4.228,0,0.0325,0.0,0.116,0.294,131.932,176387,4
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,78,2019-07-26,0.548,0.805,7,-5.732,1,0.212,0.000389,0.408,0.648,142.094,216387,4
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Quavo,78,2016-12-09,0.63,0.804,6,-4.183,1,0.215,0.0,0.253,0.492,123.146,220293,4
7zBPzAjKAqQpcv8F8GCq5s,Uber Everywhere,MadeinTYO,54,2016-02-26,0.779,0.455,1,-15.025,1,0.0542,0.0,0.177,0.197,140.181,153429,4
4rgwri7LajWVZvdj2N81SS,Catch Me Outside,Ski Mask The Slump God,63,2018-02-02,0.943,0.677,7,-6.033,1,0.165,0.0,0.327,0.616,112.001,145760,4
2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,67,2019-03-01,0.876,0.662,2,-6.482,0,0.0608,0.0,0.127,0.844,75.445,163320,4
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,78,2018-12-21,0.837,0.636,1,-7.643,1,0.0395,0.00125,0.342,0.274,145.972,288624,4
0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),Drake,66,2015-06-29,0.727,0.599,1,-6.941,1,0.317,0.0,0.219,0.386,167.909,197133,3
1uL78kFWxhz3umTMWJu8n5,Sauce It Up,Lil Uzi Vert,63,2017-08-25,0.813,0.528,6,-6.305,0,0.0715,0.0,0.125,0.131,79.532,207039,4
3pndPhlQWjuSoXhcIIdBjv,What They Want,Russ,70,2017-05-05,0.71,0.404,1,-10.04,0,0.484,0.0,0.0953,0.398,139.553,165853,4
4vaxvNDaLSoD36iZX515ug,Betrayed,Lil Xan,66,2018-04-06,0.821,0.434,10,-9.194,0,0.434,0.0,0.128,0.241,120.012,187173,4
1Faq8G2y56A8fRv7HsLq25,Wanted You (feat. Lil Uzi Vert),Lil Uzi Vert,60,2018-05-18,0.797,0.731,9,-4.443,0,0.229,0.0,0.224,0.623,146.93,228387,4
5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,69,2017-07-28,0.94,0.335,5,-10.179,0,0.17,0.0,0.262,0.707,120.04,209640,4
7Ie9W94M7OjPoZVV216Xus,Not Afraid,Eminem,77,2010-06-18,0.855,0.954,0,-1.19,0,0.529,0.0,0.205,0.668,114.635,248133,5
6V4KHt9xu4TPEnDFoBeacT,Rubbin off the Paint,YBN Nahmir,63,2018-09-07,0.734,0.751,1,-7.26,1,0.00529,0.0,0.183,0.56,161.997,159916,4
6R0GRYk2vs2XuBVemYK5YZ,Ultimate,Denzel Curry,62,2015-01-01,0.493,0.826,9,-3.106,1,0.095,3.42e-06,0.252,0.75,112.865,189974,4
7JYsArznYOjX2jsrT3UEnL,OOOUUU,Young M.A,63,2017-04-27,0.635,0.847,7,-3.152,1,0.533,0.0,0.154,0.568,166.072,234650,4
59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),Cardi B,65,2019-02-22,0.919,0.622,1,-7.384,1,0.228,4.24e-06,0.122,0.424,140.022,205803,4
3XQY8kDjI8LARMIC9xkxQk,Hard in Da Paint,Waka Flocka Flame,59,2010-10-01,0.611,0.66,11,-5.883,1,0.198,0.0,0.365,0.583,71.544,246387,4
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),Oh Wonder,76,2017-08-25,0.703,0.757,1,-3.612,1,0.617,0.0,0.106,0.696,82.008,221747,4
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Ray Dalton,78,2012-10-09,0.641,0.922,2,-4.457,1,0.0291,0.0,0.0862,0.847,146.078,258343,4
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Cardi B,69,2018-04-06,0.926,0.703,11,-6.337,0,0.0659,0.0,0.231,0.485,125.022,223713,4
5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),Drake,64,2016-12-16,0.85,0.405,7,-7.509,0,0.119,0.000118,0.0707,0.344,139.976,190312,4
6tO5bxNnMuh1c3cziSpecA,Paris,$uicideboy$,74,2015-11-20,0.849,0.648,7,-6.188,1,0.0706,0.00636,0.0984,0.195,106.058,111020,4
3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,Drake,63,2013-01-01,0.794,0.523,8,-7.829,1,0.0331,0.0,0.156,0.56,86.307,174120,4
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Juice WRLD,79,2020-01-17,0.808,0.745,10,-5.26,0,0.145,0.0,0.292,0.829,165.995,210800,4
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,XXXTENTACION,77,2018-11-09,0.669,0.574,4,-6.442,0,0.0175,0.00294,0.146,0.273,120.013,196400,4
